Open,High,Low,Volume (BTC),Close
5653.58,5653.58,5589.8,216.93,5594.19
5589.82,5636.63,5581.43,222.64,5600.5
5597.73,5691.18,5595.4,353.74,5651.95
5647,5697.94,5631.54,262.98,5660
5664,5690.87,5645.84,133.89,5645.84
5645.84,5645.84,5589.8,219.39,5613.94
5607.69,5613.48,5558.26,254.68,5600.99
5600.96,5634.56,5600.03,212.79,5614.33
5610,5645.84,5589.8,381.46,5615.98
5605,5630,5560.74,398.84,5603.97
5599.4,5674.06,5575.9,468.38,5674.06
5674.06,5722.88,5654.21,707.88,5654.21
5660.43,5702.43,5643.97,341.26,5655.03
5663.2,5721.09,5655.03,383.9,5692.99
5692.99,5767.14,5675,792.02,5730.95
5730.96,5759,5690.29,334.02,5690.96
5702.39,5741,5690.87,376.8,5736.26
5728.73,5750.01,5703.89,211.06,5732.69
5732.5,5735,5636.01,483.62,5696.26
5680.2,5698.99,5660.98,126.61,5694.2
5694.2,5702.43,5651,254.63,5668.2
5661.01,5716.14,5661.01,184.23,5716.14
5715.21,5730,5700,171.61,5717
5710.22,5817.34,5710,917.59,5801.29
5795.01,5827.76,5760.01,431.23,5777.67
5778,5817.34,5767,262.59,5796.34
5807.98,5830,5794.95,208.69,5821.07
5829.93,5829.93,5739.19,287.3,5764
5764,5788.4,5720.01,258.08,5737
5750.92,5759,5722.95,158.07,5752.69
5752.69,5758.99,5720.12,117.86,5748.99
5748.99,5780.08,5715.99,368.18,5730.21
5748.9,5749,5480,2412.66,5550.49
5561.77,5567.56,5452,950.93,5511.1
5511.1,5550,5479.38,735.56,5525.2
5525.2,5556.14,5415,592.55,5417.62
5415,5506.78,5415,653.81,5468.18
5462.01,5534.32,5452.12,373.36,5534.32
5528,5554.33,5491.77,159.36,5549.91
5540.44,5570,5520.14,286.94,5520.14
5534.16,5549.44,5452.95,436.71,5500.07
5500.07,5526.49,5485.01,232.58,5495
5495,5527.4,5471.18,334.47,5510.88
5510.86,5528.92,5480,176.04,5492.8
5496.04,5514.4,5455.65,235.11,5499.82
5506.78,5561.99,5481.79,317.37,5561.99
5561.97,5702.43,5560.01,1079.38,5700.58
5700,5730.95,5652.98,474.12,5679.7
5683.92,5718.99,5668.13,200.35,5690.75
5697.57,5702.3,5650,117.29,5669.7
5669.7,5702.43,5656.44,132.05,5671.65
5671.59,5696.06,5590,292.08,5596.23
5596.23,5638.98,5589.8,118.18,5599.98
5598.9,5674.06,5589.8,255.95,5656.01
5655.55,5660,5617.75,255.46,5656.15
5658.8,5660,5561.99,446.45,5617.73
5615.89,5617.75,5558.65,295.81,5581.97
5593.58,5643,5548,559.49,5636.99
5636.99,5721.86,5611.6,559.1,5681.97
5681.72,5745,5676.85,463.93,5733
5733,5747.97,5691.55,369.9,5710
5716,5716,5661.2,371.59,5672.09
5670,5702.35,5669.78,272.7,5688.15
5687,5700.45,5656,504.3,5699.95
5699.92,5699.98,5640,263.73,5640
5647.85,5699,5635,362.23,5682.07
5682.02,5702.43,5670.04,417.63,5694.97
5694.99,5720.28,5683.61,597.45,5720.28
5720.81,5742.25,5674.06,621.36,5679.44
5678.02,5725,5667.84,344.16,5703.5
5703.51,5732.34,5692.19,474.81,5715
5714.91,5807.11,5712.13,770.81,5745.72
5752.2,5776.31,5736.22,143.64,5751.37
5748.42,5761.57,5605,739.96,5612.27
5612.27,5645.84,5591,604.15,5622.34
5620.87,5645.84,5580,649.11,5631.74
5630.95,5657.89,5620,119.63,5657.88
5657.88,5657.89,5604.23,304.07,5609.55
5609.54,5674.06,5606.01,215.82,5660.2
5661.92,5672.2,5642.16,150.38,5655.08
5654.94,5696,5645.04,200.99,5695.99
5696,5696,5655.01,109.21,5685
5681.59,5685.4,5628.45,252.01,5640.52
5631.25,5659.04,5534.32,820.63,5565
5564.98,5572.39,5506.78,1125.68,5549.42
5552.8,5599.9,5546.99,627.38,5590.88
5590.84,5615,5565,409.05,5574.44
5567.67,5592,5561.99,283.19,5584.96
5584,5592,5571.97,316.9,5583.52
5582.03,5630.98,5561.99,489.12,5615
5615,5637.91,5599.99,222.54,5599.99
5599.99,5635,5599.99,165.33,5628.32
5625.63,5639.9,5550,517.41,5575
5574.99,5598.42,5563.98,233.22,5574.68
5574.68,5598.68,5550,186.67,5569.01
5566.34,5599,5563.37,219.2,5597.31
5591.97,5597.34,5483,684.81,5511
5511.55,5518.61,5483,341.98,5483
5488.97,5514.99,5450.02,627.5,5498.72
5498.66,5506.75,5459.29,259.35,5493.3
5492.7,5540,5490.33,298.31,5527.02
5529.87,5535.05,5489.19,265.41,5503.3
5503.56,5503.56,5320,1676.03,5332.33
5320,5389.43,5265.06,1089.86,5283.47
5289.5,5371.15,5238.87,759.7,5354.9
5354.9,5398.01,5321.57,370.38,5356.2
5360.86,5360.86,5265.06,783.41,5315.73
5311.58,5311.58,5238.87,945.51,5304.2
5304.2,5336,5266.4,585.14,5289.98
5289.99,5291.39,5150,1809.44,5150
5155,5213,5101.36,1768.49,5212.32
5212.32,5370,5170.51,1154.5,5324.07
5324.07,5424.99,5320.12,1241.13,5389.99
5389.99,5446.39,5356.01,722.54,5383.86
5383.86,5442.66,5362.75,510.92,5404
5405.74,5425,5377.55,409.25,5390.69
5390.59,5513.69,5387.88,787.78,5509.74
5513.69,5548,5479.42,723.02,5505.43
5505.41,5599.99,5497.32,552.5,5586.1
5586.1,5617.75,5548.93,594.74,5582.05
5572.64,5580.43,5512.06,478.82,5544.48
5544.5,5643,5527.98,653.89,5622.31
5617.27,5633.96,5561.99,297.72,5595.6
5595,5625,5582.22,185.73,5624.88
5625,5670,5616.63,343.21,5634.3
5634.3,5662.92,5590.04,352.21,5594.99
5594.81,5628.86,5561.99,283.82,5561.99
5561.99,5612.01,5546.03,301.06,5605
5605,5659,5590.04,480.67,5634.99
5634.9,5706,5604.48,539.8,5695
5695,5730.95,5674.06,496.31,5688.91
5691.35,5710,5672.84,352.45,5682.2
5682.2,5699.98,5622.6,565.29,5651.87
5657.5,5730,5631.01,543.07,5730
5729.98,5735,5683.22,638.65,5708.8
5700.56,5720,5610.36,610.45,5640.04
5645.79,5699.43,5628.24,396.3,5656.14
5657.05,5677.85,5642.73,322.59,5671
5671,5674.06,5636,165.91,5658.9
5658.9,5663.92,5617.75,458.69,5627.36
5627.36,5715,5617.75,478.66,5697.05
5698,5730,5684,373.58,5728.99
5728.37,5735.14,5696.09,491.73,5723.98
5714.5,5729,5690.88,109.21,5698.69
5700,5726.24,5690.87,95.56,5719.98
5711.41,5719.97,5681.03,67.06,5686.58
5699.6,5700,5657.01,187.15,5669.02
5677.25,5697.89,5657.27,72.21,5681.12
5681.12,5719,5667.53,377.08,5674.06
5674.1,5689.61,5631,242.89,5670
5665,5674.06,5589.8,560.86,5610
5610,5650,5606,172.24,5639.97
5633.47,5673.72,5618.82,166.79,5637.04
5645,5651.29,5618.23,138.9,5648.9
5639.9,5669.85,5631.82,155.63,5666.64
5665.61,5670,5631.87,135.71,5645
5645,5660,5635,106.21,5652
5652,5702.43,5641.01,393.41,5695.03
5695.03,5964.24,5695,2741.07,5906
5906.01,6000.1,5901.05,3216.03,5964.24
5964.24,5994.06,5925.33,1095.8,5978.05
5978.45,5990,5886.6,957.59,5939.99
5939.41,5990,5938.46,590.88,5965.32
5962.26,6065,5962.26,1172.49,6045
6045,6074,5938.5,997.27,5966.77
5966.8,5992.55,5924.14,482.4,5960
5960,6000,5934.56,570.79,5998.99
5998.99,6021,5977.26,413.03,5977.29
5977.26,5987.11,5941.14,538.17,5961.78
5961.78,6083,5949,1446.42,6048.58
6048.31,6090,6043.4,670.66,6057.67
6057.67,6118,6054.23,417.79,6099
6098.79,6145.42,6027.4,722.9,6042.78
6031.68,6084.42,6024.03,212.94,6078.01
6078,6110.99,6054.15,259.88,6072.99
6073,6125,6065.99,302.35,6109
6109,6109,6039.18,615.31,6070.16
6070.16,6084.31,6056,233.16,6084.3
6084.3,6109,6057.9,445.92,6094.99
6094.99,6109,6080.11,410.08,6109
6106.68,6141.78,6056.7,665.45,6090.01
6092.56,6114.84,6078.11,364.03,6110.6
6108.77,6180,6100,891.85,6121.83
6122,6165,6116.42,443.27,6156.13
6142.61,6165,6108,486.03,6118.79
6117.18,6138.16,5871,3473.71,5992.97
5992.98,6057.11,5948.88,867.35,6056.96
6057.04,6057.11,6005.72,399.41,6027.05
6027.08,6114.84,6015.44,584.05,6100.39
6085.2,6120,6037.14,438.76,6050
6050,6084.4,6050,166.6,6084.28
6073.28,6082.57,5977,301.36,6013.46
6010.85,6071.07,6000.58,128.65,6054.98
6055.11,6055.11,6012.8,119.61,6028.33
6013,6030.84,5915.2,560.05,5933.89
5933.86,5959,5920.9,94.67,5944.96
5944.94,5945,5765,1917.15,5765
5765.76,5885,5756,804.87,5861.95
5858.39,5875,5788.4,396.16,5874
5873.98,5935,5865.25,324.2,5918.62
5918.19,5928.12,5875.66,253.95,5917.69
5917.66,5925.74,5767,663.61,5795.01
5798.52,5846.43,5760.42,616.26,5790
5790,5845.45,5700,1097.44,5819.65
5819.65,5905.04,5774,714.69,5866.9
5866.9,5888.58,5822.47,177.82,5849.99
5850,5994.06,5837.44,692.62,5983
5983,6039.79,5956.86,621.4,6009.99
6009.99,6011.33,5936,307.42,5958.01
5966,6000,5934.58,252.99,5972.01
5972.01,5985,5848,524.89,5876.06
5885.31,5920.89,5837.58,471.73,5872
5871.92,5931.71,5846.43,452.7,5861.96
5861.92,5900,5861.88,82.03,5900
5899.89,5965,5894.8,440.56,5915.96
5915.92,6000,5905.04,517.05,5969
5967.38,5977.62,5908.84,220.15,5967.72
5951.02,6010,5940.21,184.42,5997.97
5997.97,6010.03,5955.92,253.54,5964
5969.07,5977.45,5916.48,200.36,5962.84
5963.21,5994.06,5934.56,267.3,5993
5989.16,6045.34,5897.2,918.05,5934.55
5934.48,5934.55,5820,759.63,5845.23
5838.71,5919.97,5831.15,718.67,5883.99
5870.22,5894.6,5788.4,511.11,5812
5816.38,5846.43,5769.23,431.38,5844.13
5846.4,5886.23,5830,370.44,5868.36
5862.33,5912.63,5849.94,470.32,5886.8
5886.8,5895.5,5750,1143.48,5775.89
5763.01,5788.4,5617.75,1547.81,5738.42
5738,5759.6,5650,865.93,5694.01
5700,5817.34,5684,994.53,5790
5790,5849.99,5730.95,545.43,5840.53
5840.43,5869,5818.78,214.02,5845
5845,5878.88,5766.04,694.47,5814
5808.11,5948.97,5800.2,700.19,5930.87
5930.97,6000,5905.04,1051.46,5911.23
5911.36,5934.74,5846.43,522.31,5895.19
5896.13,5900,5777.01,1169.99,5864.45
5855.32,5884.35,5800.23,576.63,5871.17
5869.82,5870,5695.01,1059.07,5749.01
5747.36,5792.24,5593.4,1767.94,5634.33
5637.91,5682.33,5534.32,1292.62,5617.58
5613,5676.56,5605.66,641.63,5658.82
5648.47,5662.24,5572.99,490.64,5652.21
5652.56,5721.27,5617.64,438.69,5710
5710,5767,5702.43,629.08,5705
5705,5752.8,5674.06,438.25,5731
5731.17,5757.7,5660.22,423.97,5701.94
5690.3,5725.18,5604.28,820.32,5650.35
5650.22,5707.52,5643.01,298.13,5707.49
5707.5,5731,5680,754.49,5711.24
5719.4,5719.4,5635,567.11,5642.97
5642.97,5702.43,5600.13,719.48,5675.89
5675.99,5690,5624.3,695.86,5672.36
5659,5694.7,5625.02,646.5,5654.99
5649.99,5740,5649.9,802.42,5720.12
5724.99,5737,5695.59,334.2,5716.93
5716.91,5729.7,5674.18,235.75,5684.97
5684.97,5685,5645.84,387.55,5685
5680,5685,5534.32,892.45,5596.99
5592.86,5596.99,5453.01,1853.06,5473.93
5464.99,5542.94,5463.34,767.09,5507
5506.5,5534.32,5479.38,330.44,5523.4
5518.49,5536.11,5483.04,298.22,5505.62
5505,5509.89,5375,855.12,5391.15
5390.62,5449.98,5366,840.22,5380.02
5390.32,5550,5383.46,978.26,5550
5550,5561.99,5508.02,300.67,5511.35
5511.36,5520,5479.38,320.31,5480.1
5480.1,5545.63,5478.48,432.66,5533.11
5533.08,5589.8,5511.22,495.88,5570
5573.8,5638.3,5556.3,389.73,5617.91
5617.94,5635.21,5598.08,384.71,5622.7
5622.6,5630,5523.63,773.35,5550
5549.99,5561.99,5477.38,560.05,5534.28
5534.3,5534.32,5437.74,669.31,5510
5517.82,5547,5485.94,368.44,5525.12
5525.04,5544.07,5479.38,461.54,5482.4
5487.19,5494.99,5424.99,486.51,5482.4
5482.43,5561.99,5470,584.36,5519.99
5514.89,5550,5491.1,328.88,5530.33
5530.29,5570.77,5520,378.8,5553.68
5556.06,5663.91,5540,460.71,5655
5644.04,5700,5630,746.02,5679.75
5674.07,5715.99,5645.86,469.05,5687
5686.99,5690.48,5635.77,269.18,5688.46
5688.32,5748,5660.65,497.14,5735.88
5741.35,5745.97,5698.72,198.21,5737.2
5737.19,5749,5689.69,263.35,5689.79
5697.64,5748.46,5689.69,256.18,5743.88
5745,5788.4,5723.11,373.55,5770.99
5779.79,5779.79,5732.86,123.48,5744.18
5749.76,5773.6,5711.01,213.33,5736.06
5730.73,5739.35,5683,392.49,5739.35
5739.35,5753.3,5705.59,146.12,5749.94
5749.98,5750,5708.2,222.28,5708.2
5708.2,5759.1,5704.02,547.37,5752.9
5751.25,5770,5735.1,259.01,5753.67
5756,5898,5746.98,886.57,5898
5898,5964.24,5882.42,993.09,5945.1
5949.88,5988,5875.66,738.87,5900
5904.99,5977.45,5893,1268.05,5935.28
5934.97,5969.96,5905.07,629.33,5940.25
5944.5,5972.18,5919,475.74,5945.89
5949.23,5973,5925,338.45,5960.47
5961.01,5965,5857.86,951.31,5870.01
5870,5899.63,5817.34,625.84,5892.8
5892.86,5908.98,5827.63,535.08,5845
5849,5864.48,5795,511.7,5830
5829.8,5905.04,5788.4,655.78,5878.97
5878.97,5905.04,5867.46,183.11,5890
5889.99,5994.06,5875.96,684.67,5990
5989.22,5990,5925,321.09,5940.02
5940.54,5964.24,5922.69,178.25,5931.27
5936.93,5936.93,5892.14,210.29,5922.14
5925.46,5929.99,5851.16,378.02,5875.88
5868.8,5905.04,5818.88,481.18,5826.02
5826.02,5856.87,5788.4,552.52,5841.5
5840,5900,5834.9,448.2,5887.11
5897.5,5898,5857.1,185.55,5885.1
5885.1,5929.7,5885.1,399.56,5905.92
5915.15,5919,5818.79,325.68,5818.79
5838.44,5859.45,5820.16,181.18,5839.17
5839.17,5839.99,5730.95,1044.25,5778.99
5776.2,5780.01,5674.06,1251.91,5740.01
5740.2,5788.4,5718.5,1251.54,5733.09
5733.09,5767.94,5710.57,852.66,5744.73
5744.73,5788.4,5744.72,379.53,5764.6
5764.13,5775.4,5709.56,321.39,5722.87
5723.67,5730.92,5680.01,664.03,5720.71
5718.59,5777.78,5716.59,449.95,5741.45
5741.34,5753.69,5700,378.8,5745.86
5744.99,5795,5730.95,495.49,5749.46
5739.95,5780,5725,358.34,5777.22
5777.22,5783.31,5732.95,116.97,5771.89
5773.03,5846.42,5773.03,359.03,5842.36
5842.42,5875.66,5817.34,229.62,5822.16
5818.49,5840,5738,280.84,5738
5745,5765.71,5725,209.37,5725.01
5725.02,5770.2,5721.86,267.41,5749.51
5753.94,5806.95,5749.49,232.52,5797.7
5792.98,5799,5771.6,46.44,5799
5799,5805.8,5767.29,177.52,5799.92
5791.22,5796.56,5763.25,67.41,5775
5775,5787.76,5731.76,127.15,5738.7
5738.7,5782.52,5709.4,330.41,5728.99
5723.33,5729,5674.06,769.36,5690.18
5685.14,5710.1,5646.18,435.71,5698.12
5697.47,5729.8,5674.06,232.3,5729.79
5729.8,5749.14,5675.51,715.02,5696.91
5694.14,5700.23,5661,228.55,5699.99
5698.11,5725.31,5689.62,193.33,5710.49
5710.54,5730.95,5689,278.82,5730.95
5730.95,5759.6,5724.6,143.05,5740
5739.99,5782,5738.73,162.46,5781.82
5781.98,5781.98,5702.43,233.21,5736.92
5737.03,5745.13,5703,119.44,5731.24
5731.14,5749,5712.9,41.29,5747.1
5746.83,5748.99,5720,46.03,5730.69
5731.7,5732.22,5683,117.91,5722.64
5721.43,5730.95,5700,54.66,5708.88
5708.88,5727.11,5685,90.53,5714.17
5714.17,5749.99,5714.17,319.21,5749
5748.98,5790,5738.57,435,5776.88
5776.75,5786,5749.32,109.07,5780.79
5775,5790.05,5759.11,204.19,5790.04
5790.04,5850.01,5790.04,795.37,5833.5
5818.02,5847.26,5816.96,596.76,5830
5828.1,5831.67,5781.49,242.24,5803.06
5800,5815.75,5795,383.27,5800.01
5800,5855.69,5770.2,1161.35,5805.9
5805.9,5820.19,5768,311.76,5787.96
5784.36,5788.4,5755,537.52,5780.01
5780.01,5816.09,5776.88,220.27,5804.14
5812,6031.51,5804.01,1459.72,5986.27
5980.12,6024.03,5934.56,1401.28,5954.62
5954.62,5996.11,5949.76,588.69,5949.96
5950.03,5994.06,5940,424.75,5967.04
5967.04,6145.42,5954.14,1305.98,6145.39
6145.42,6316.85,6091.91,3232.26,6193.82
6193.22,6230,6118,1058.31,6179.22
6189.53,6199,6119.05,547.45,6173.47
6173,6207.02,6133.01,489.09,6137.37
6133.01,6169.88,6114.84,416.95,6117
6117.26,6141.52,6078.03,483.7,6141.52
6142.54,6142.7,6098.43,210.88,6109.75
6109.68,6145.42,6085.53,301.69,6135.89
6145,6172.53,6125.19,411.79,6138.85
6139.25,6166.24,6109.66,281.79,6119.89
6112.72,6144,6100,138.22,6137.75
6127.87,6173.91,6096,254.86,6134.99
6135,6154.23,6114.84,341.3,6148.72
6148.72,6176.14,6124.99,568.79,6158
6152.2,6229.77,6151.12,706.66,6188.85
6191.97,6226.51,6149.99,346.13,6165
6158.9,6194.46,6107,534.83,6148.44
6148.43,6176.14,6131.38,707.5,6157.64
6151,6169.19,6044.11,788.92,6084.87
6072.01,6106.22,6024.03,730.19,6081.09
6088.76,6099.35,6054.15,329.52,6075.38
6076.76,6114.84,6047.08,413.04,6114.84
6101.03,6144.57,6100.33,295.94,6110.01
6110.01,6114.99,6059.03,455.36,6079.9
6078.56,6109.24,6073.87,185.71,6098
6098,6114.84,6076.95,151.67,6087.93
6080.04,6105,6080.01,163.2,6098.99
6098.99,6141.37,6085.34,356,6119.99
6120,6150.01,6112.01,306.64,6127.99
6123.17,6145.41,6114.83,298.99,6138
6131,6143.98,6109.79,149.55,6130
6129.99,6135,6107.82,176.75,6130
6130,6144,6122.02,138.36,6142.99
6142.99,6166,6136.97,208.56,6153.38
6155,6155,6087.55,298.48,6105.55
6105.44,6118.03,6072.81,309.29,6094.99
6094.99,6123,6076,366.29,6123
6123,6166,6115.5,478.52,6164.99
6160.1,6177.46,6146.02,349.55,6168.55
6169.99,6234,6166.15,654.84,6233.99
6232,6238.06,6181.14,586.79,6200
6200,6351,6193.07,1204.25,6344
6343.99,6420,6269.25,3245.41,6351.1
6358.6,6398,6330,977.4,6370.67
6370.68,6395,6334.32,809.56,6358.54
6358.52,6363.76,6312,451.88,6357.4
6355.85,6360,6320,456.97,6335.81
6335.8,6350,6280.99,427.42,6343.37
6343.37,6369.99,6341.6,173.72,6367
6366.94,6400,6362.56,706.99,6400
6399.15,6413.91,6365.32,217.93,6379.91
6379.87,6449.78,6369.11,429.2,6434.21
6434.24,6440.05,6355.72,388.86,6365.52
6365.52,6395,6359.01,127.44,6384.99
6386.81,6400,6378.89,150.49,6400
6400,6427.55,6400,156.71,6404.33
6408.37,6408.47,6340.01,293.53,6357.99
6358,6395.58,6350,204.28,6382.86
6382.86,6395.58,6361,149.95,6395.58
6395.58,6400,6360,291.46,6393.39
6393.4,6452.1,6386,495.66,6451.02
6449.8,6549.99,6437.42,1150.18,6538
6538,6589.86,6504.51,906.97,6578.98
6579,6591,6535,858.67,6546.36
6550,6550,6451,632.89,6502
6501.75,6524.45,6470,408.1,6500.8
6490.01,6557.07,6490.01,465.83,6557.07
6557.07,6564.57,6526.46,413.54,6564.56
6560.54,6622.81,6545.65,1454.85,6589.9
6589.89,6618,6557.07,590.09,6605
6605,6609,6565.83,387.09,6592.63
6585.19,6618.65,6565.97,288.67,6595.94
6594.99,6595.94,6524.45,697.6,6568.67
6560.08,6589.86,6555.77,247.04,6578.3
6575.45,6669.78,6573.31,847.49,6655.34
6666.27,6756.36,6627.24,1359.83,6741.59
6745.04,6850,6737.44,1273.65,6800
6810.4,6915.26,6793,933.7,6801.02
6810.68,6819,6722.65,436.51,6797.55
6797.56,6858.11,6756.59,650.08,6850.59
6854.47,6857.45,6794.05,502.48,6819.93
6820,6883.11,6809.83,678.49,6846.92
6846.92,6926.86,6833.89,629.67,6926.86
6926.86,6942,6858.11,874.78,6905.99
6905.99,6948.64,6886.19,445.94,6948.64
6948.64,6990,6929.35,1447.36,6983.48
6983.48,7187,6978.21,1948.27,7173.05
7179.96,7354.1,6700,4993.83,6950
6963.33,7058.93,6720.45,1758.05,6979.87
6979.86,7192.65,6941,1896.47,7117
7117,7159.99,6971.78,1197.53,7022
7022,7110,7010.01,1009.14,7075
7075,7080,6930,709.64,6956.93
6947.1,7010,6876,1177.6,6986.93
6986.93,6990.16,6822,1051.44,6866.01
6870.79,6985,6863.05,465.06,6974.49
6975,7129.83,6945,1126.18,7036
7049.68,7098.56,7033.68,538.86,7080
7080,7100,7031.29,337.64,7031.31
7031.29,7089.99,6996.31,432.29,7030
7030,7048.54,6962.51,555.52,6979.51
6974.11,7009.78,6925.22,518.03,7000
7000,7050,6986.75,250.72,7049.9
7040.77,7242,7040.77,1047.25,7199.75
7200.13,7282,7172.97,664.03,7216.5
7216.67,7243,7137.29,379.01,7230.42
7234.99,7275,7185.6,494.92,7203
7205.69,7345,7199.41,775.8,7322
7334.54,7454.16,7280,1325.05,7410.32
7410,7500,7327.28,884.98,7411.51
7387.03,7480.01,7380.33,567.49,7425
7422,7422,7250,711.47,7317.5
7317.5,7337.3,7270,297.68,7317.98
7309.57,7330.82,7175,1048.03,7220
7218.03,7317.5,7159,850.97,7290.94
7290.93,7370,7271,776.06,7343.86
7343.99,7350.05,7275.16,956.2,7294.81
7291.53,7304.7,7252,727.32,7285.1
7295.4,7347.91,7285.1,301.3,7339.98
7340,7345,7256.27,362.73,7294
7295.12,7315.81,7227.01,734.15,7227.01
7227.01,7251.93,7131.81,1263.26,7179.08
7177.44,7240.82,7150.61,320.7,7192.2
7192.26,7216.18,7146.82,187.09,7146.82
7145.24,7169.68,7005.1,1309.92,7099.59
7098.93,7114.46,6994,732.53,7114.46
7097.97,7189.21,7097.97,286.6,7135
7134.99,7203.13,7115.01,153.71,7198.98
7203.03,7250.94,7183.62,309.65,7239.82
7232.63,7244.76,7169.58,78.84,7182.48
7174.67,7197.97,7135.23,82.62,7154.52
7147.14,7260,7139.02,135.42,7242.43
7234.62,7242.41,7165.17,99.22,7174.66
7174.29,7200,7131.81,149.67,7138.87
7140.29,7167.68,7083.52,203.77,7148.53
7146.07,7170,7104.02,433.22,7124.97
7120.76,7200,7120.76,385.11,7200
7192.5,7329.28,7183.61,732.52,7329.27
7329.99,7350.36,7288.96,334.23,7321.62
7321.63,7345,7285.32,333.16,7334.78
7344.99,7421.38,7336.45,533.32,7359.75
7359.75,7383.4,7305.01,190.45,7353.55
7353.56,7372.25,7332.01,108.38,7350.1
7352.17,7458,7334.74,516.74,7458
7451.47,7569.9,7407.86,959.28,7450.02
7472.88,7488,7430.84,228.55,7449.97
7449.81,7449.99,7370,372.62,7415.46
7413.46,7445.48,7339.47,530.6,7388.83
7388.79,7388.79,7275.16,633.44,7330.04
7329.92,7419.35,7327.98,180.94,7393.37
7388.84,7397.78,7316.15,246.7,7356.77
7356.77,7421.17,7330.64,130.41,7400.7
7400.7,7421.39,7378.74,79.83,7421.38
7421.38,7458,7412.22,240.82,7451.73
7451.72,7490.14,7438.56,258.47,7475
7474.91,7475,7347.91,349.97,7429.99
7420.68,7448,7414.14,101.58,7444.44
7441.8,7480,7386.6,289.33,7435.25
7421.42,7464.23,7395,157.17,7463.5
7463.49,7577,7440,823.44,7547.78
7547.58,7577,7475.58,422.89,7543.54
7533.99,7589.98,7498.84,381.62,7571
7576.61,7590,7522.41,285.05,7539.48
7551.06,7563.17,7475,498.15,7512
7512.1,7552.42,7476,334.01,7482.16
7495,7529.23,7473.01,183.99,7500.11
7513,7563.17,7496.95,306.08,7528
7528,7570.56,7521,307.02,7570
7570,7570.56,7475,436.31,7534.78
7524.13,7539.97,7314,1308.26,7348.5
7348.5,7421.39,7302.33,638.31,7351.59
7343.86,7394.98,7280,624.52,7372.72
7373.3,7413,7288.51,386.31,7349.99
7349.98,7369.97,7304.82,304.37,7351.51
7351.59,7388.59,7300,267.2,7327.49
7315.21,7326.8,7200,823.57,7227.39
7213.03,7232.98,7073.95,1033.84,7188.5
7188.5,7336.44,7186.7,568.55,7289.2
7290.16,7334.96,7249.33,526.36,7307.5
7309.73,7324.65,7223.8,503.81,7293.25
7292.92,7400,7277,626.22,7350.05
7350.04,7350.04,7275.16,685.16,7326.11
7315.1,7334.18,7250,435.11,7314.61
7314.61,7351.64,7290,429.94,7316
7316,7421.39,7296.31,684.84,7417.87
7416.96,7417.91,7322.87,435.81,7349.38
7349.38,7349.98,7231.76,1135.61,7280.65
7280.01,7280.01,7205,659.08,7270.1
7267.02,7280.66,7131.81,1033.11,7168.16
7168.23,7179.71,7030.33,1824.71,7117.9
7117.86,7131.81,6961.5,1667.17,7001.17
7000.01,7049.86,6932.14,1637.98,7032
7032,7150,7010.49,1135.28,7112.87
7112.54,7149.36,7061.2,497.24,7134.39
7132.92,7174.31,6955.1,1188.28,6968.08
6968.08,7013.37,6922.07,833.58,6967.68
6967.64,7096.99,6945,540.28,7071.97
7076.03,7129.99,7031.95,246.59,7057.51
7057.1,7098.88,6991.29,286.21,7085.85
7085.85,7158,7073.71,368.06,7135
7135,7200,7092.98,252.14,7200
7200,7204.26,7102.8,721.6,7131.56
7131.56,7203.13,7076.95,556.01,7203.13
7203.13,7203.13,7147.84,249.65,7180
7182.89,7203.13,7150,328.11,7201
7201,7218.01,7131.81,471.27,7153.52
7153.52,7177.45,7130,445.45,7160
7151.63,7203.13,7143.25,445.59,7195
7194.8,7244.69,7176.31,810.7,7209.52
7184,7207.98,7048,982.82,7067.5
7068.01,7089,6970,865.31,7016
7023.24,7061.2,7000,594.77,7051
7051.01,7061.1,6956.88,517.43,6988.06
6977.67,7100,6977.67,468.01,7092.88
7095.44,7124,7058.71,360.89,7108.89
7113.84,7131.81,7054.49,620.64,7085.49
7085.5,7095.49,6993,541.98,7033.82
7024.74,7076,7010.65,267.54,7074.28
7074.05,7081.98,7041.01,136.19,7080
7080,7148.61,7079.89,557.04,7130.28
7131.38,7140,7083,380.91,7116.7
7116.48,7347.91,7083.2,1313.76,7304.17
7305.99,7336.67,7270,444.86,7315.63
7317.12,7379,7313.64,628.42,7363.13
7362.88,7377.97,7298.24,398.03,7377.96
7377.97,7430,7341.84,562.71,7427.77
7427.77,7450,7359.95,590,7411.61
7411.6,7419.82,7347.91,569.69,7355.22
7355.22,7414.62,7347.91,493.31,7391.99
7391.99,7410.91,7349.65,359.74,7377.98
7378,7399.94,7365,274.84,7379.99
7365.89,7490.58,7365.89,631.28,7450.01
7450,7529.56,7433.53,684.53,7474
7474,7499.99,7429.46,535.64,7472.75
7484.76,7549.7,7462.01,639.57,7516.6
7514.5,7537.57,7480,636.16,7493.79
7493.86,7493.86,7421.39,603.41,7484.99
7484.86,7888,7474.81,4508.72,7723.7
7728.99,7739.55,7080.01,4435.15,7342
7342,7417.89,7177.77,2349.37,7221.47
7202.01,7343.95,7150,1402.85,7269.94
7270,7347,7225.13,604.06,7265.1
7257.6,7463.04,7257.6,944.84,7399.89
7400,7495.6,7347.91,687.87,7450.32
7465.06,7466.57,7295.43,934.08,7360
7360,7421.27,7276,564.71,7410.01
